name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
bert/encoder/layer_3/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/value/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1288,470,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/self/value/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_2_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,484,8,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_4/attention/self/Reshape_2_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_2_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,485,36,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_4/attention/self/transpose_2_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_2:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,487,69,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_4/attention/self/transpose_2:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/query/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1289,465,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/self/query/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,469,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_4/attention/self/Reshape_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,470,35,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_4/attention/self/transpose_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/key/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/key/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1290,467,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/self/key/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_1_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,460,6,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_4/attention/self/Reshape_1_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_1_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_1_kernel_time,Transpose,CPUExecutionProvider,461,35,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_4/attention/self/transpose_1_fence_after,Transpose,,,0,,,"""""",""""""
MatMul_With_Transpose_token_5_FusedMatMulAndScale_fence_before,FusedMatMul,,,0,,,"""""",""""""
MatMul_With_Transpose_token_5_FusedMatMulAndScale_kernel_time,FusedMatMul,CPUExecutionProvider,471,385,1572864,3145728,"[{""float"": [1, 12, 256, 64]}, {""float"": [1, 12, 256, 64]}]","[{""float"": [1, 12, 256, 256]}]"
MatMul_With_Transpose_token_5_FusedMatMulAndScale_fence_after,FusedMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/add_kernel_time,Add,CPUExecutionProvider,475,70,3407872,3145728,"[{""float"": [1, 12, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_4/attention/self/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Softmax_fence_before,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Softmax_kernel_time,Softmax,CPUExecutionProvider,476,463,3145728,3145728,"[{""float"": [1, 12, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_4/attention/self/Softmax_fence_after,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/MatMul_1_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/MatMul_1_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1360,375,3342341,786432,"[{""float"": [1, 12, 256, 256]}, {""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_4/attention/self/MatMul_1_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_3_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/transpose_3_kernel_time,Transpose,CPUExecutionProvider,492,34,786432,786432,"[{""float"": [1, 12, 256, 64]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_4/attention/self/transpose_3_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_3_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,497,7,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/self/Reshape_3_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1361,531,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/add_kernel_time,Add,CPUExecutionProvider,504,37,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,505,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/attention/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,506,30,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference__365_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference__365_kernel_time,Mul,CPUExecutionProvider,507,19,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/moments/SquaredDifference__365_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,508,22,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/attention/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,509,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,510,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt__367_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt__367_kernel_time,Reciprocal,CPUExecutionProvider,511,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/Rsqrt__367_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,512,28,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,514,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,515,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,513,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,516,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/attention/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1362,1894,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/Pow_fence_before,Pow,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,523,510,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/Pow_fence_after,Pow,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,524,66,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,525,89,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,526,53,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/Tanh_fence_before,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,527,317,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/Tanh_fence_after,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,528,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,529,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_3_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,530,78,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_4/intermediate/dense/mul_3_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1363,2062,3145728,786432,"[{""float"": [256, 3072]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/add_kernel_time,Add,CPUExecutionProvider,537,39,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,538,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,539,31,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference__369_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference__369_kernel_time,Mul,CPUExecutionProvider,540,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/moments/SquaredDifference__369_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,541,22,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,542,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,543,6,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt__371_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt__371_kernel_time,Reciprocal,CPUExecutionProvider,544,6,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/Rsqrt__371_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,545,30,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,547,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,548,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,546,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,549,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,550,66,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_4/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/value/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1295,471,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_5/attention/self/value/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_2_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,582,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_5/attention/self/Reshape_2_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_2_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,583,36,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_5/attention/self/transpose_2_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_2:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,585,68,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_5/attention/self/transpose_2:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/query/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1296,465,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_5/attention/self/query/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,567,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_5/attention/self/Reshape_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,568,35,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_5/attention/self/transpose_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/key/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/key/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1297,464,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_5/attention/self/key/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_1_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,558,6,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_5/attention/self/Reshape_1_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_5/attention/self/transpose_1_fence_before,Transpose,,,0,,,"""""",""""""
